==12437== NVPROF is profiling process 12437, command: python resnet.py resnet18
==12437== Profiling application: python resnet.py resnet18
==12437== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,ms,,,,,,,,KB,B,MB,GB/s,,,,
2.131862,0.095041,,,,,,,,,,0.574219,5.900196,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816075,0.007168,,,,,,,,,,0.035889,4.889444,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816105,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816120,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816133,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816146,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816202,0.025120,,,,,,,,,,0.140625,5.466923,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816234,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816259,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816273,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816287,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816335,0.024576,,,,,,,,,,0.140625,5.587935,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816367,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816380,0.000864,,,,,,,,,,0.000244,0.275947,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816393,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816406,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816932,0.025056,,,,,,,,,,0.140625,5.480887,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816964,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816978,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.816992,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817004,0.000864,,,,,,,,,,0.000244,0.275947,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817049,0.024928,,,,,,,,,,0.140625,5.509030,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817080,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817094,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817107,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817120,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817189,0.047200,,,,,,,,,,0.281250,5.819030,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817292,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817309,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817322,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817334,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817828,0.092832,,,,,,,,,,0.562500,5.917317,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817928,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817941,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817953,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817966,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.817989,0.006272,,,,,,,,,,0.031250,4.865685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818004,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818016,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818029,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818040,0.000832,,,,,,,,,,0.000488,0.573122,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818534,0.092704,,,,,,,,,,0.562500,5.925488,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818634,0.001184,,,,,,,,,,0.000488,0.402734,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818647,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818660,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.818672,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.819136,0.092736,,,,,,,,,,0.562500,5.923443,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.819236,0.001056,,,,,,,,,,0.000488,0.451550,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.819262,0.001856,,,,,,,,,,0.000488,0.256917,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.819269,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.819281,0.000832,,,,,,,,,,0.000488,0.573122,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.819818,0.187808,,,,,,,,,,1.125000,5.849766,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.820014,0.001216,,,,,,,,,,0.000977,0.784272,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.820026,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.820040,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.820052,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.820581,0.441312,,,,,,,,,,2.250000,4.978939,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821030,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821043,0.000928,,,,,,,,,,0.000977,1.027666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821056,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821068,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821105,0.022336,,,,,,,,,,0.125000,5.465182,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821134,0.000992,,,,,,,,,,0.000977,0.961365,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821146,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821159,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821171,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.821726,0.420704,,,,,,,,,,2.250000,5.222830,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.822154,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.822167,0.001216,,,,,,,,,,0.000977,0.784272,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.822190,0.001664,,,,,,,,,,0.000977,0.573122,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.822198,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.822730,0.416032,,,,,,,,,,2.250000,5.281482,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.823153,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.823165,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.823178,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.823190,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
2.823770,0.915552,,,,,,,,,,4.500000,4.799871,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
