==11363== NVPROF is profiling process 11363, command: python vgg.py vgg16
==11363== Profiling application: python vgg.py vgg16
==11363== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,ms,,,,,,,,KB,B,MB,GB/s,,,,
2.140614,0.095168,,,,,,,,,,0.574219,5.892322,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.384302,0.001984,,,,,,,,,,0.006592,3.244608,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.384329,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.384382,0.025024,,,,,,,,,,0.140625,5.487896,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.384414,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.384960,0.047680,,,,,,,,,,0.281250,5.760449,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.385015,0.000865,,,,,,,,,,0.000488,0.551257,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.385130,0.092704,,,,,,,,,,0.562500,5.925488,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.385229,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.385791,0.190560,,,,,,,,,,1.125000,5.765286,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.385989,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.386553,0.422785,,,,,,,,,,2.250000,5.197123,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.386983,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.387520,0.422528,,,,,,,,,,2.250000,5.200284,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.387950,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.388429,0.906370,,,,,,,,,,4.500000,4.848496,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.389342,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.389902,1.869060,,,,,,,,,,9.000000,4.702397,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.391779,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.392260,1.840804,,,,,,,,,,9.000000,4.774578,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.394108,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.394592,1.857988,,,,,,,,,,9.000000,4.730419,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.396458,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.397011,1.857604,,,,,,,,,,9.000000,4.731397,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.398876,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.399403,1.854692,,,,,,,,,,9.000000,4.738826,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.401265,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.402034,82.209544,,,,,,,,,,392.000000,4.656546,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.485001,0.003552,,,,,,,,,,0.015625,4.295830,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.485682,13.388955,,,,,,,,,,64.000000,4.668027,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.499162,0.003808,,,,,,,,,,0.015625,4.007035,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.499791,3.245478,,,,,,,,,,15.625000,4.701554,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.503057,0.001888,,,,,,,,,,0.003815,1.973141,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
10.915430,0.001504,,,,,,,,,,0.000107,0.069354,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
